image,film,ligand,sa,kd,l
mf#rh#11539#L#praz#5663#39,mf5663,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5663#40,mf5663,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5663#41,mf5663,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5663#42,mf5663,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5663#43,mf5663,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5663#44,mf5663,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5663#45,mf5663,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5663#46,mf5663,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5663#47,mf5663,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5663#48,mf5663,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5663#49,mf5663,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5663#50,mf5663,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5663#51,mf5663,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5663#52,mf5663,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5663#53,mf5663,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5663#54,mf5663,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5663#55,mf5663,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5663#56,mf5663,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5663#57,mf5663,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5663#58,mf5663,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5663#59,mf5663,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5663#60,mf5663,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5663#61,mf5663,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5663#62,mf5663,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5663#63,mf5663,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5663#64,mf5663,praz,80.5,0.2,0.25
,
mf#rh#11539#L#uk14#5670#01,mf5670,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5670#02,mf5670,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5670#03,mf5670,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5670#04,mf5670,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5670#05,mf5670,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5670#06,mf5670,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5670#07,mf5670,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5670#08,mf5670,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5670#09,mf5670,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5670#10,mf5670,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5670#11,mf5670,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5670#12,mf5670,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5670#13,mf5670,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5670#14,mf5670,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5670#15,mf5670,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5670#16,mf5670,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5670#17,mf5670,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5670#18,mf5670,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5670#19,mf5670,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5670#20,mf5670,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5670#21,mf5670,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5670#22,mf5670,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5670#23,mf5670,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5670#24,mf5670,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5670#25,mf5670,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5670#26,mf5670,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5670#27,mf5670,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5670#28,mf5670,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5670#29,mf5670,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5670#30,mf5670,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5670#31,mf5670,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5670#32,mf5670,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5670#33,mf5670,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5670#34,mf5670,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5670#35,mf5670,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5671#36,mf5671,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5671#37,mf5671,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5671#38,mf5671,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5671#39,mf5671,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5671#40,mf5671,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5671#41,mf5671,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5671#42,mf5671,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5671#43,mf5671,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5671#44,mf5671,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5671#45,mf5671,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5671#46,mf5671,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5671#47,mf5671,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5671#48,mf5671,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5671#49,mf5671,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5671#50,mf5671,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5671#51,mf5671,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5671#52,mf5671,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5671#53,mf5671,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5671#54,mf5671,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5671#55,mf5671,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5671#56,mf5671,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5671#57,mf5671,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5671#58,mf5671,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5671#59,mf5671,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5671#60,mf5671,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5671#61,mf5671,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5671#62,mf5671,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5671#63,mf5671,uk14,81.2,1.4,0.82
mf#rh#11539#L#uk14#5671#64,mf5671,uk14,81.2,1.4,0.82
,
mf#rh#11539#L#dpat#5674#01,mf5674,dpat,129,2,0.36
mf#rh#11539#L#dpat#5674#02,mf5674,dpat,129,2,0.36
mf#rh#11539#L#dpat#5674#03,mf5674,dpat,129,2,0.36
mf#rh#11539#L#dpat#5674#04,mf5674,dpat,129,2,0.36
mf#rh#11539#L#dpat#5674#05,mf5674,dpat,129,2,0.36
mf#rh#11539#L#dpat#5674#06,mf5674,dpat,129,2,0.36
mf#rh#11539#L#dpat#5674#07,mf5674,dpat,129,2,0.36
mf#rh#11539#L#dpat#5674#08,mf5674,dpat,129,2,0.36
mf#rh#11539#L#dpat#5674#09,mf5674,dpat,129,2,0.36
mf#rh#11539#L#dpat#5674#10,mf5674,dpat,129,2,0.36
mf#rh#11539#L#dpat#5674#11,mf5674,dpat,129,2,0.36
mf#rh#11539#L#dpat#5674#12,mf5674,dpat,129,2,0.36
mf#rh#11539#L#dpat#5674#13,mf5674,dpat,129,2,0.36
mf#rh#11539#L#dpat#5674#14,mf5674,dpat,129,2,0.36
mf#rh#11539#L#dpat#5674#15,mf5674,dpat,129,2,0.36
mf#rh#11539#L#dpat#5674#16,mf5674,dpat,129,2,0.36
mf#rh#11539#L#dpat#5674#17,mf5674,dpat,129,2,0.36
mf#rh#11539#L#dpat#5674#18,mf5674,dpat,129,2,0.36
mf#rh#11539#L#dpat#5674#19,mf5674,dpat,129,2,0.36
mf#rh#11539#L#dpat#5674#20,mf5674,dpat,129,2,0.36
mf#rh#11539#L#dpat#5674#21,mf5674,dpat,129,2,0.36
mf#rh#11539#L#dpat#5674#22,mf5674,dpat,129,2,0.36
mf#rh#11539#L#dpat#5674#23,mf5674,dpat,129,2,0.36
mf#rh#11539#L#dpat#5674#24,mf5674,dpat,129,2,0.36
mf#rh#11539#L#dpat#5674#25,mf5674,dpat,129,2,0.36
mf#rh#11539#L#dpat#5674#26,mf5674,dpat,129,2,0.36
mf#rh#11539#L#dpat#5674#27,mf5674,dpat,129,2,0.36
mf#rh#11539#L#dpat#5674#28,mf5674,dpat,129,2,0.36
mf#rh#11539#L#dpat#5674#29,mf5674,dpat,129,2,0.36
mf#rh#11539#L#dpat#5674#30,mf5674,dpat,129,2,0.36
mf#rh#11539#L#dpat#5674#31,mf5674,dpat,129,2,0.36
mf#rh#11539#L#dpat#5674#32,mf5674,dpat,129,2,0.36
mf#rh#11539#L#dpat#5674#33,mf5674,dpat,129,2,0.36
mf#rh#11539#L#dpat#5674#34,mf5674,dpat,129,2,0.36
mf#rh#11539#L#dpat#5674#35,mf5674,dpat,129,2,0.36
mf#rh#11539#L#dpat#5675#36,mf5675,dpat,129,2,0.36
mf#rh#11539#L#dpat#5675#37,mf5675,dpat,129,2,0.36
mf#rh#11539#L#dpat#5675#38,mf5675,dpat,129,2,0.36
mf#rh#11539#L#dpat#5675#39,mf5675,dpat,129,2,0.36
mf#rh#11539#L#dpat#5675#40,mf5675,dpat,129,2,0.36
mf#rh#11539#L#dpat#5675#41,mf5675,dpat,129,2,0.36
mf#rh#11539#L#dpat#5675#42,mf5675,dpat,129,2,0.36
mf#rh#11539#L#dpat#5675#43,mf5675,dpat,129,2,0.36
mf#rh#11539#L#dpat#5675#44,mf5675,dpat,129,2,0.36
mf#rh#11539#L#dpat#5675#45,mf5675,dpat,129,2,0.36
mf#rh#11539#L#dpat#5675#46,mf5675,dpat,129,2,0.36
mf#rh#11539#L#dpat#5675#47,mf5675,dpat,129,2,0.36
mf#rh#11539#L#dpat#5675#48,mf5675,dpat,129,2,0.36
mf#rh#11539#L#dpat#5675#49,mf5675,dpat,129,2,0.36
mf#rh#11539#L#dpat#5675#50,mf5675,dpat,129,2,0.36
mf#rh#11539#L#dpat#5675#51,mf5675,dpat,129,2,0.36
mf#rh#11539#L#dpat#5675#52,mf5675,dpat,129,2,0.36
mf#rh#11539#L#dpat#5675#53,mf5675,dpat,129,2,0.36
mf#rh#11539#L#dpat#5675#54,mf5675,dpat,129,2,0.36
mf#rh#11539#L#dpat#5675#55,mf5675,dpat,129,2,0.36
mf#rh#11539#L#dpat#5675#56,mf5675,dpat,129,2,0.36
mf#rh#11539#L#dpat#5675#57,mf5675,dpat,129,2,0.36
mf#rh#11539#L#dpat#5675#58,mf5675,dpat,129,2,0.36
mf#rh#11539#L#dpat#5675#59,mf5675,dpat,129,2,0.36
mf#rh#11539#L#dpat#5675#60,mf5675,dpat,129,2,0.36
mf#rh#11539#L#dpat#5675#61,mf5675,dpat,129,2,0.36
mf#rh#11539#L#dpat#5675#62,mf5675,dpat,129,2,0.36
mf#rh#11539#L#dpat#5675#63,mf5675,dpat,129,2,0.36
mf#rh#11539#L#dpat#5675#64,mf5675,dpat,129,2,0.36
,
mf#rh#11539#L#keta#5666#01,mf5666,keta,88,0.5,1.18
mf#rh#11539#L#keta#5666#02,mf5666,keta,88,0.5,1.18
mf#rh#11539#L#keta#5666#03,mf5666,keta,88,0.5,1.18
mf#rh#11539#L#keta#5666#04,mf5666,keta,88,0.5,1.18
mf#rh#11539#L#keta#5666#05,mf5666,keta,88,0.5,1.18
mf#rh#11539#L#keta#5666#06,mf5666,keta,88,0.5,1.18
mf#rh#11539#L#keta#5666#07,mf5666,keta,88,0.5,1.18
mf#rh#11539#L#keta#5666#08,mf5666,keta,88,0.5,1.18
mf#rh#11539#L#keta#5666#09,mf5666,keta,88,0.5,1.18
mf#rh#11539#L#keta#5666#10,mf5666,keta,88,0.5,1.18
mf#rh#11539#L#keta#5666#11,mf5666,keta,88,0.5,1.18
mf#rh#11539#L#keta#5666#12,mf5666,keta,88,0.5,1.18
mf#rh#11539#L#keta#5666#13,mf5666,keta,88,0.5,1.18
mf#rh#11539#L#keta#5666#14,mf5666,keta,88,0.5,1.18
mf#rh#11539#L#keta#5666#15,mf5666,keta,88,0.5,1.18
mf#rh#11539#L#keta#5666#16,mf5666,keta,88,0.5,1.18
mf#rh#11539#L#keta#5666#17,mf5666,keta,88,0.5,1.18
mf#rh#11539#L#keta#5666#18,mf5666,keta,88,0.5,1.18
mf#rh#11539#L#keta#5666#19,mf5666,keta,88,0.5,1.18
mf#rh#11539#L#keta#5666#20,mf5666,keta,88,0.5,1.18
mf#rh#11539#L#keta#5666#21,mf5666,keta,88,0.5,1.18
mf#rh#11539#L#keta#5666#22,mf5666,keta,88,0.5,1.18
mf#rh#11539#L#keta#5666#23,mf5666,keta,88,0.5,1.18
mf#rh#11539#L#keta#5666#24,mf5666,keta,88,0.5,1.18
mf#rh#11539#L#keta#5666#25,mf5666,keta,88,0.5,1.18
mf#rh#11539#L#keta#5666#26,mf5666,keta,88,0.5,1.18
mf#rh#11539#L#keta#5666#27,mf5666,keta,88,0.5,1.18
mf#rh#11539#L#keta#5666#28,mf5666,keta,88,0.5,1.18
mf#rh#11539#L#keta#5666#29,mf5666,keta,88,0.5,1.18
mf#rh#11539#L#keta#5666#30,mf5666,keta,88,0.5,1.18
mf#rh#11539#L#keta#5666#31,mf5666,keta,88,0.5,1.18
mf#rh#11539#L#keta#5666#32,mf5666,keta,88,0.5,1.18
mf#rh#11539#L#keta#5666#33,mf5666,keta,88,0.5,1.18
mf#rh#11539#L#keta#5666#34,mf5666,keta,88,0.5,1.18
mf#rh#11539#L#keta#5666#35,mf5666,keta,88,0.5,1.18
mf#rh#11539#L#keta#5667#36,mf5667,keta,88,0.5,1.18
mf#rh#11539#L#keta#5667#37,mf5667,keta,88,0.5,1.18
mf#rh#11539#L#keta#5667#38,mf5667,keta,88,0.5,1.18
mf#rh#11539#L#keta#5667#39,mf5667,keta,88,0.5,1.18
mf#rh#11539#L#keta#5667#40,mf5667,keta,88,0.5,1.18
mf#rh#11539#L#keta#5667#41,mf5667,keta,88,0.5,1.18
mf#rh#11539#L#keta#5667#42,mf5667,keta,88,0.5,1.18
mf#rh#11539#L#keta#5667#43,mf5667,keta,88,0.5,1.18
mf#rh#11539#L#keta#5667#44,mf5667,keta,88,0.5,1.18
mf#rh#11539#L#keta#5667#45,mf5667,keta,88,0.5,1.18
mf#rh#11539#L#keta#5667#46,mf5667,keta,88,0.5,1.18
mf#rh#11539#L#keta#5667#47,mf5667,keta,88,0.5,1.18
mf#rh#11539#L#keta#5667#48,mf5667,keta,88,0.5,1.18
mf#rh#11539#L#keta#5667#49,mf5667,keta,88,0.5,1.18
mf#rh#11539#L#keta#5667#50,mf5667,keta,88,0.5,1.18
mf#rh#11539#L#keta#5667#51,mf5667,keta,88,0.5,1.18
mf#rh#11539#L#keta#5667#52,mf5667,keta,88,0.5,1.18
mf#rh#11539#L#keta#5667#53,mf5667,keta,88,0.5,1.18
mf#rh#11539#L#keta#5667#54,mf5667,keta,88,0.5,1.18
mf#rh#11539#L#keta#5667#55,mf5667,keta,88,0.5,1.18
mf#rh#11539#L#keta#5667#56,mf5667,keta,88,0.5,1.18
mf#rh#11539#L#keta#5667#57,mf5667,keta,88,0.5,1.18
mf#rh#11539#L#keta#5667#58,mf5667,keta,88,0.5,1.18
mf#rh#11539#L#keta#5667#59,mf5667,keta,88,0.5,1.18
mf#rh#11539#L#keta#5667#60,mf5667,keta,88,0.5,1.18
mf#rh#11539#L#keta#5667#61,mf5667,keta,88,0.5,1.18
mf#rh#11539#L#keta#5667#62,mf5667,keta,88,0.5,1.18
mf#rh#11539#L#keta#5667#63,mf5667,keta,88,0.5,1.18
mf#rh#11539#L#keta#5667#64,mf5667,keta,88,0.5,1.18
,
mf#rh#11539#L#sch2#5668#01,mf5668,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5668#02,mf5668,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5668#03,mf5668,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5668#04,mf5668,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5668#05,mf5668,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5668#06,mf5668,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5668#07,mf5668,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5668#08,mf5668,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5668#09,mf5668,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5668#10,mf5668,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5668#11,mf5668,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5668#12,mf5668,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5668#13,mf5668,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5668#14,mf5668,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5668#15,mf5668,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5668#16,mf5668,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5668#17,mf5668,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5668#18,mf5668,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5668#19,mf5668,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5668#20,mf5668,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5668#21,mf5668,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5668#22,mf5668,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5668#23,mf5668,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5668#24,mf5668,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5668#25,mf5668,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5668#26,mf5668,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5668#27,mf5668,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5668#28,mf5668,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5668#29,mf5668,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5668#30,mf5668,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5668#31,mf5668,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5668#32,mf5668,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5668#33,mf5668,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5668#34,mf5668,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5668#35,mf5668,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5669#36,mf5669,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5669#37,mf5669,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5669#38,mf5669,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5669#39,mf5669,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5669#40,mf5669,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5669#41,mf5669,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5669#42,mf5669,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5669#43,mf5669,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5669#44,mf5669,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5669#45,mf5669,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5669#46,mf5669,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5669#47,mf5669,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5669#48,mf5669,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5669#49,mf5669,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5669#50,mf5669,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5669#51,mf5669,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5669#52,mf5669,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5669#53,mf5669,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5669#54,mf5669,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5669#55,mf5669,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5669#56,mf5669,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5669#57,mf5669,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5669#58,mf5669,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5669#59,mf5669,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5669#60,mf5669,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5669#61,mf5669,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5669#62,mf5669,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5669#63,mf5669,sch2,86,0.14,2.05
mf#rh#11539#L#sch2#5669#64,mf5669,sch2,86,0.14,2.05
,
mf#rh#11539#L#racl#5676#01,mf5676,racl,80,0.2,0.44
mf#rh#11539#L#racl#5676#02,mf5676,racl,80,0.2,0.44
mf#rh#11539#L#racl#5676#03,mf5676,racl,80,0.2,0.44
mf#rh#11539#L#racl#5676#04,mf5676,racl,80,0.2,0.44
mf#rh#11539#L#racl#5676#05,mf5676,racl,80,0.2,0.44
mf#rh#11539#L#racl#5676#06,mf5676,racl,80,0.2,0.44
mf#rh#11539#L#racl#5676#07,mf5676,racl,80,0.2,0.44
mf#rh#11539#L#racl#5676#08,mf5676,racl,80,0.2,0.44
mf#rh#11539#L#racl#5676#09,mf5676,racl,80,0.2,0.44
mf#rh#11539#L#racl#5676#10,mf5676,racl,80,0.2,0.44
mf#rh#11539#L#racl#5676#11,mf5676,racl,80,0.2,0.44
mf#rh#11539#L#racl#5676#12,mf5676,racl,80,0.2,0.44
mf#rh#11539#L#racl#5676#13,mf5676,racl,80,0.2,0.44
mf#rh#11539#L#racl#5676#14,mf5676,racl,80,0.2,0.44
mf#rh#11539#L#racl#5676#15,mf5676,racl,80,0.2,0.44
mf#rh#11539#L#racl#5676#16,mf5676,racl,80,0.2,0.44
mf#rh#11539#L#racl#5676#17,mf5676,racl,80,0.2,0.44
mf#rh#11539#L#racl#5676#18,mf5676,racl,80,0.2,0.44
mf#rh#11539#L#racl#5676#19,mf5676,racl,80,0.2,0.44
mf#rh#11539#L#racl#5676#20,mf5676,racl,80,0.2,0.44
mf#rh#11539#L#racl#5676#21,mf5676,racl,80,0.2,0.44
mf#rh#11539#L#racl#5676#22,mf5676,racl,80,0.2,0.44
mf#rh#11539#L#racl#5676#23,mf5676,racl,80,0.2,0.44
mf#rh#11539#L#racl#5676#24,mf5676,racl,80,0.2,0.44
mf#rh#11539#L#racl#5676#25,mf5676,racl,80,0.2,0.44
mf#rh#11539#L#racl#5676#26,mf5676,racl,80,0.2,0.44
mf#rh#11539#L#racl#5676#27,mf5676,racl,80,0.2,0.44
mf#rh#11539#L#racl#5676#28,mf5676,racl,80,0.2,0.44
mf#rh#11539#L#racl#5676#29,mf5676,racl,80,0.2,0.44
mf#rh#11539#L#racl#5676#30,mf5676,racl,80,0.2,0.44
mf#rh#11539#L#racl#5676#31,mf5676,racl,80,0.2,0.44
mf#rh#11539#L#racl#5676#32,mf5676,racl,80,0.2,0.44
mf#rh#11539#L#racl#5676#33,mf5676,racl,80,0.2,0.44
mf#rh#11539#L#racl#5676#34,mf5676,racl,80,0.2,0.44
mf#rh#11539#L#racl#5676#35,mf5676,racl,80,0.2,0.44
mf#rh#11539#L#racl#5677#36,mf5677,racl,80,0.2,0.44
mf#rh#11539#L#racl#5677#37,mf5677,racl,80,0.2,0.44
mf#rh#11539#L#racl#5677#38,mf5677,racl,80,0.2,0.44
mf#rh#11539#L#racl#5677#39,mf5677,racl,80,0.2,0.44
mf#rh#11539#L#racl#5677#40,mf5677,racl,80,0.2,0.44
mf#rh#11539#L#racl#5677#41,mf5677,racl,80,0.2,0.44
mf#rh#11539#L#racl#5677#42,mf5677,racl,80,0.2,0.44
mf#rh#11539#L#racl#5677#43,mf5677,racl,80,0.2,0.44
mf#rh#11539#L#racl#5677#44,mf5677,racl,80,0.2,0.44
mf#rh#11539#L#racl#5677#45,mf5677,racl,80,0.2,0.44
mf#rh#11539#L#racl#5677#46,mf5677,racl,80,0.2,0.44
mf#rh#11539#L#racl#5677#47,mf5677,racl,80,0.2,0.44
mf#rh#11539#L#racl#5677#48,mf5677,racl,80,0.2,0.44
mf#rh#11539#L#racl#5677#49,mf5677,racl,80,0.2,0.44
mf#rh#11539#L#racl#5677#50,mf5677,racl,80,0.2,0.44
mf#rh#11539#L#racl#5677#51,mf5677,racl,80,0.2,0.44
mf#rh#11539#L#racl#5677#52,mf5677,racl,80,0.2,0.44
mf#rh#11539#L#racl#5677#53,mf5677,racl,80,0.2,0.44
mf#rh#11539#L#racl#5677#54,mf5677,racl,80,0.2,0.44
mf#rh#11539#L#racl#5677#55,mf5677,racl,80,0.2,0.44
mf#rh#11539#L#racl#5677#56,mf5677,racl,80,0.2,0.44
mf#rh#11539#L#racl#5677#57,mf5677,racl,80,0.2,0.44
mf#rh#11539#L#racl#5677#58,mf5677,racl,80,0.2,0.44
mf#rh#11539#L#racl#5677#59,mf5677,racl,80,0.2,0.44
mf#rh#11539#L#racl#5677#60,mf5677,racl,80,0.2,0.44
mf#rh#11539#L#racl#5677#61,mf5677,racl,80,0.2,0.44
mf#rh#11539#L#racl#5677#62,mf5677,racl,80,0.2,0.44
mf#rh#11539#L#racl#5677#63,mf5677,racl,80,0.2,0.44
mf#rh#11539#L#racl#5677#64,mf5677,racl,80,0.2,0.44
,
mf#rh#11539#L#dpmg#5647#01,mf5647,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5647#02,mf5647,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5647#03,mf5647,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5647#04,mf5647,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5647#05,mf5647,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5647#06,mf5647,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5647#07,mf5647,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5647#08,mf5647,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5647#09,mf5647,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5647#10,mf5647,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5647#11,mf5647,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5647#12,mf5647,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5647#13,mf5647,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5647#14,mf5647,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5647#15,mf5647,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#16,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#17,mf5648,dpmg,108.3,0.5,1.09
