,name,number
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#HG#MR3s2#L#pire#9596#17#L.TIF,181.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#sch2#7229#10#L.TIF,182.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#keta#7200#06#L.TIF,183.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#sr95#7308#17#L.TIF,184.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#ly34#7299#09#L.TIF,185.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#kain#7158#07#L.TIF,186.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#oxot#7186#08#L.TIF,187.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#sch2#7232#22#L.TIF,188.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#ly34#7298#02#L.TIF,189.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#afdx#7292#09#L.TIF,190.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#rx82#7223#15#L.TIF,191.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#HG#MR3s2#L#dpmg#7268#24#L.TIF,192.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#HG#MR3s2#L#pire#9596#16#L.TIF,193.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#rx82#7221#03#L.TIF,194.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#uk14#7214#01#L.TIF,195.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#epib#7237#13#L.TIF,196.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#kain#7161#16#L.TIF,197.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#HG#MR3s2#L#flum#7283#27#L.TIF,198.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#HG#MR3s2#L#flum#7282#22#L.TIF,199.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#ly34#7304#27#L.TIF,200.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#uk14#7216#15#L.TIF,201.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#kain#7164#28#L.TIF,202.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#musc#7177#24#L.TIF,203.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#epib#7238#16#L.TIF,204.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#HG#MR3s2#L#pire#9599#28#L.TIF,205.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#sr95#7305#03#L.TIF,206.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#HG#MR3s2#L#flum#7277#02#L.TIF,207.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#epib#7238#19#L.TIF,208.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#cgp5#7272#15#L.TIF,209.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#HG#MR3s2#L#dpmg#7266#17#L.TIF,210.0
0,/data1/users/tfunck/receptor/MR3/img_lin/L_slab_2/RU#hg#MR3s2#L#oxot#7186#05#L.TIF,211.0
